Timestamp,Jenis Error,Pesan Error,User ID,Versi Aplikasi,Lokasi,Platform,Severity Level,Browser/User Agent,Sistem Operasi,Response Time (ms),Network Latency (ms),CPU Usage (%)
2024-01-26 11:26:07,Connection Error,Invalid input format,user66,v1.1,Makassar,iOS,Debug,Edge 109,macOS 13,3135,186,13
2024-01-26 12:10:48,ResourceNotFoundException,Null pointer access,user64,v2.0,Medan,iOS,Info,Chrome 110,macOS 13,3859,79,39
2024-01-26 12:55:29,NullPointerException,Null pointer access,user32,v2.0,Makassar,Android,Critical,Firefox 108,Android 13,1957,120,49
2024-01-26 13:40:10,IOException,Invalid input format,user90,v1.2,Bandung,iOS,Info,Firefox 108,Windows 10,4711,170,13
2024-01-26 14:24:51,IOException,I/O error occurred,user38,v1.1,Surabaya,iOS,Warning,Chrome 110,Android 13,2945,49,81
2024-01-26 15:09:32,Connection Error,Invalid input format,user50,v1.2,Makassar,Web,Warning,Firefox 108,iOS 16,4598,138,37
2024-01-26 15:54:14,InvalidInputException,Resource not found,user22,v2.0,Medan,Android,Info,Safari 16,Windows 10,3178,103,55
2024-01-26 16:38:55,NullPointerException,I/O error occurred,user25,v1.0,Surabaya,Web,Debug,Safari 16,macOS 13,1425,76,42
2024-01-26 17:23:36,ResourceNotFoundException,Resource not found,user17,v1.0,Jakarta,Android,Error,Edge 109,Windows 10,4021,106,78
2024-01-26 18:08:17,NullPointerException,Failed to connect to database,user5,v1.2,Bandung,iOS,Warning,Chrome 110,macOS 13,2962,150,52
2024-01-26 18:52:58,IOException,Failed to connect to database,user79,v2.0,Jakarta,Android,Error,Chrome 110,Android 13,3326,77,20
2024-01-26 19:37:39,ResourceNotFoundException,Failed to connect to database,user82,v1.0,Bandung,iOS,Debug,Firefox 108,macOS 13,4649,192,70
2024-01-26 20:22:20,InvalidInputException,Timeout while processing request,user61,v2.0,Medan,Web,Warning,Chrome 110,macOS 13,2985,114,64
2024-01-26 21:07:01,IOException,Failed to connect to database,user45,v1.0,Surabaya,iOS,Error,Edge 109,Windows 10,1394,59,39
2024-01-26 21:51:42,ResourceNotFoundException,Timeout while processing request,user89,v1.0,Surabaya,iOS,Warning,Firefox 108,Windows 10,3463,158,76
2024-01-26 22:36:23,InvalidInputException,Invalid input format,user82,v2.0,Surabaya,Android,Debug,Chrome 110,Android 13,2479,18,27
2024-01-26 23:21:04,Timeout Exception,Invalid input format,user95,v1.0,Bandung,Android,Info,Chrome 110,iOS 16,3670,179,88
2024-01-27 00:05:45,InvalidInputException,I/O error occurred,user96,v1.1,Surabaya,Web,Critical,Chrome 110,Windows 10,904,174,67
2024-01-27 00:50:27,InvalidInputException,Null pointer access,user28,v1.2,Makassar,Web,Info,Chrome 110,Android 13,1495,109,25
2024-01-27 01:35:08,Connection Error,Timeout while processing request,user5,v1.0,Jakarta,Android,Info,Chrome 110,Windows 10,2006,74,26
2024-01-27 02:19:49,ResourceNotFoundException,I/O error occurred,user18,v1.1,Surabaya,Web,Error,Safari 16,iOS 16,1366,137,41
2024-01-27 03:04:30,NullPointerException,Resource not found,user5,v2.0,Surabaya,Web,Error,Chrome 110,Android 13,3166,73,74
2024-01-27 03:49:11,InvalidInputException,Invalid input format,user2,v1.1,Medan,Android,Warning,Edge 109,macOS 13,4167,21,11
2024-01-27 04:33:52,NullPointerException,Invalid input format,user6,v1.0,Jakarta,Web,Info,Chrome 110,Android 13,4763,35,23
2024-01-27 05:18:33,ResourceNotFoundException,Resource not found,user60,v1.1,Medan,Web,Fatal,Safari 16,Windows 10,4895,174,38
2024-01-27 06:03:14,Connection Error,Resource not found,user11,v2.0,Jakarta,iOS,Critical,Edge 109,macOS 13,3084,76,23
2024-01-27 06:47:55,ResourceNotFoundException,Timeout while processing request,user57,v1.2,Jakarta,Android,Debug,Safari 16,Windows 10,1758,193,75
2024-01-27 07:32:36,InvalidInputException,Null pointer access,user31,v2.0,Surabaya,Web,Info,Firefox 108,Windows 10,4226,59,69
2024-01-27 08:17:17,Timeout Exception,Failed to connect to database,user35,v1.2,Bandung,Android,Error,Chrome 110,Windows 10,3803,131,55
2024-01-27 09:01:58,InvalidInputException,Failed to connect to database,user65,v1.2,Surabaya,Web,Warning,Safari 16,Android 13,3157,64,27
2024-01-27 09:46:40,ResourceNotFoundException,I/O error occurred,user75,v2.0,Jakarta,iOS,Warning,Safari 16,Windows 10,2648,116,38
2024-01-27 10:31:21,ResourceNotFoundException,Resource not found,user59,v2.0,Jakarta,Web,Debug,Chrome 110,Windows 10,2474,113,18
2024-01-27 11:16:02,NullPointerException,Resource not found,user2,v1.1,Makassar,iOS,Error,Chrome 110,Windows 10,2944,131,33
2024-01-27 12:00:43,InvalidInputException,Resource not found,user53,v1.0,Makassar,Android,Debug,Chrome 110,iOS 16,2869,97,59
2024-01-27 12:45:24,InvalidInputException,Null pointer access,user43,v1.2,Bandung,Android,Debug,Edge 109,Windows 10,897,185,74
2024-01-27 13:30:05,ResourceNotFoundException,I/O error occurred,user38,v1.1,Makassar,Android,Critical,Safari 16,Windows 10,4115,31,14
2024-01-27 14:14:46,Connection Error,Failed to connect to database,user32,v1.1,Bandung,Web,Error,Chrome 110,Windows 10,772,106,10
2024-01-27 14:59:27,InvalidInputException,Invalid input format,user16,v1.2,Surabaya,Android,Warning,Chrome 110,macOS 13,4738,22,54
2024-01-27 15:44:08,Connection Error,Resource not found,user6,v1.1,Medan,iOS,Debug,Firefox 108,Android 13,2811,151,32
2024-01-27 16:28:49,Connection Error,Invalid input format,user67,v1.1,Makassar,Android,Critical,Safari 16,Windows 10,3470,96,56
2024-01-27 17:13:30,Connection Error,Failed to connect to database,user85,v1.0,Medan,iOS,Fatal,Chrome 110,Android 13,385,151,49
2024-01-27 17:58:11,Connection Error,Invalid input format,user92,v1.1,Bandung,Android,Error,Safari 16,macOS 13,4057,54,63
2024-01-27 18:42:52,IOException,Failed to connect to database,user32,v1.0,Medan,iOS,Critical,Firefox 108,Windows 10,4654,177,25
2024-01-27 19:27:34,Timeout Exception,I/O error occurred,user79,v2.0,Jakarta,Android,Error,Safari 16,Android 13,1219,85,63
2024-01-27 20:12:15,Connection Error,Resource not found,user22,v1.1,Bandung,Web,Warning,Chrome 110,macOS 13,1043,195,85
2024-01-27 20:56:56,InvalidInputException,Null pointer access,user59,v1.2,Bandung,iOS,Critical,Firefox 108,iOS 16,3707,12,13
2024-01-27 21:41:37,NullPointerException,Resource not found,user49,v1.2,Surabaya,Android,Debug,Firefox 108,iOS 16,3389,196,19
2024-01-27 22:26:18,InvalidInputException,Resource not found,user30,v1.2,Bandung,Web,Fatal,Firefox 108,iOS 16,1123,145,40
2024-01-27 23:10:59,NullPointerException,Resource not found,user79,v1.0,Jakarta,Android,Info,Safari 16,iOS 16,3857,66,55
2024-01-27 23:55:40,Connection Error,Null pointer access,user36,v2.0,Makassar,iOS,Info,Safari 16,Android 13,1282,155,99
2024-01-28 00:40:21,NullPointerException,Timeout while processing request,user61,v1.0,Makassar,iOS,Error,Chrome 110,Android 13,1157,195,40
2024-01-28 01:25:02,InvalidInputException,Failed to connect to database,user47,v1.0,Bandung,Android,Fatal,Firefox 108,macOS 13,1561,34,84
2024-01-28 02:09:43,Connection Error,Null pointer access,user10,v2.0,Makassar,iOS,Fatal,Chrome 110,Android 13,3794,141,11
2024-01-28 02:54:24,InvalidInputException,Resource not found,user75,v1.2,Medan,iOS,Info,Firefox 108,iOS 16,4346,26,49
2024-01-28 03:39:05,InvalidInputException,Resource not found,user91,v2.0,Surabaya,iOS,Fatal,Chrome 110,iOS 16,1556,157,94
2024-01-28 04:23:47,InvalidInputException,Resource not found,user31,v2.0,Makassar,Android,Debug,Safari 16,macOS 13,2289,82,59
2024-01-28 05:08:28,InvalidInputException,I/O error occurred,user70,v1.0,Medan,iOS,Critical,Chrome 110,macOS 13,1623,154,95
2024-01-28 05:53:09,Connection Error,I/O error occurred,user21,v1.0,Medan,iOS,Warning,Safari 16,iOS 16,4617,179,44
2024-01-28 06:37:50,NullPointerException,Resource not found,user48,v1.2,Makassar,Android,Debug,Firefox 108,Android 13,869,121,64
2024-01-28 07:22:31,Connection Error,Timeout while processing request,user81,v2.0,Jakarta,Web,Critical,Safari 16,Windows 10,3777,115,85
2024-01-28 08:07:12,Timeout Exception,Null pointer access,user13,v1.0,Bandung,Android,Warning,Chrome 110,Android 13,1512,33,26
2024-01-28 08:51:53,Connection Error,Null pointer access,user70,v1.0,Medan,Web,Fatal,Safari 16,Android 13,4972,94,21
2024-01-28 09:36:34,InvalidInputException,Resource not found,user31,v1.2,Jakarta,iOS,Debug,Firefox 108,iOS 16,4023,153,77
2024-01-28 10:21:15,Connection Error,Invalid input format,user100,v1.1,Bandung,Android,Info,Safari 16,Android 13,2118,71,49
2024-01-28 11:05:56,IOException,Failed to connect to database,user56,v2.0,Bandung,iOS,Critical,Chrome 110,Android 13,3932,179,28
2024-01-28 11:50:37,NullPointerException,Timeout while processing request,user34,v2.0,Makassar,Android,Info,Edge 109,Android 13,2732,104,19
2024-01-28 12:35:18,ResourceNotFoundException,Timeout while processing request,user59,v1.1,Bandung,iOS,Error,Firefox 108,Android 13,1788,137,64
2024-01-28 13:20:00,Timeout Exception,Failed to connect to database,user15,v1.0,Makassar,Web,Debug,Safari 16,macOS 13,3604,25,21
2024-01-28 14:04:41,NullPointerException,I/O error occurred,user45,v2.0,Surabaya,Android,Critical,Firefox 108,iOS 16,1398,71,26
2024-01-28 14:49:22,InvalidInputException,Invalid input format,user54,v2.0,Bandung,Android,Error,Edge 109,Windows 10,3475,117,74
2024-01-28 15:34:03,NullPointerException,I/O error occurred,user21,v1.0,Bandung,Android,Error,Firefox 108,iOS 16,4618,96,72
2024-01-28 16:18:44,Connection Error,Null pointer access,user86,v1.2,Surabaya,iOS,Warning,Chrome 110,Windows 10,3960,83,31
2024-01-28 17:03:25,NullPointerException,Null pointer access,user51,v1.2,Surabaya,iOS,Critical,Chrome 110,Windows 10,3650,65,83
2024-01-28 17:48:06,Connection Error,I/O error occurred,user30,v1.0,Surabaya,Android,Info,Edge 109,macOS 13,3980,187,83
2024-01-28 18:32:47,Connection Error,I/O error occurred,user90,v1.2,Jakarta,Android,Error,Chrome 110,Windows 10,873,48,18
2024-01-28 19:17:28,NullPointerException,Invalid input format,user39,v1.1,Makassar,Web,Fatal,Firefox 108,Android 13,3334,12,87
2024-01-28 20:02:09,ResourceNotFoundException,Failed to connect to database,user8,v1.1,Jakarta,iOS,Error,Chrome 110,macOS 13,4405,143,76
2024-01-28 20:46:50,Connection Error,I/O error occurred,user81,v1.0,Jakarta,iOS,Fatal,Firefox 108,macOS 13,2622,67,62
2024-01-28 21:31:31,NullPointerException,Null pointer access,user35,v1.1,Jakarta,Web,Critical,Chrome 110,iOS 16,4206,79,90
2024-01-28 22:16:12,Connection Error,Failed to connect to database,user42,v1.0,Jakarta,Android,Debug,Firefox 108,macOS 13,3395,186,98
2024-01-28 23:00:54,ResourceNotFoundException,Null pointer access,user40,v1.0,Surabaya,Android,Fatal,Chrome 110,Linux,3406,196,12
2024-01-28 23:45:35,Connection Error,Timeout while processing request,user46,v1.0,Bandung,iOS,Debug,Safari 16,iOS 16,3485,142,31
2024-01-29 00:30:16,NullPointerException,Failed to connect to database,user51,v2.0,Jakarta,iOS,Debug,Safari 16,Windows 10,4449,198,58
2024-01-29 01:14:57,NullPointerException,Resource not found,user20,v1.0,Jakarta,iOS,Fatal,Firefox 108,macOS 13,4702,54,68
2024-01-29 01:59:38,IOException,I/O error occurred,user43,v1.0,Bandung,Web,Error,Safari 16,iOS 16,2571,42,52
2024-01-29 02:44:19,NullPointerException,Null pointer access,user58,v1.1,Medan,Web,Warning,Chrome 110,Linux,2241,80,52
2024-01-29 03:29:00,Connection Error,Invalid input format,user91,v1.2,Makassar,iOS,Fatal,Firefox 108,iOS 16,3952,68,58
2024-01-29 04:13:41,ResourceNotFoundException,I/O error occurred,user56,v1.1,Jakarta,Android,Debug,Chrome 110,Android 13,2548,189,21
2024-01-29 04:58:22,InvalidInputException,Failed to connect to database,user39,v1.2,Makassar,Android,Debug,Firefox 108,Linux,2377,89,69
2024-01-29 05:43:03,Connection Error,Invalid input format,user4,v2.0,Surabaya,Android,Critical,Chrome 110,Android 13,4519,169,94
2024-01-29 06:27:44,NullPointerException,Failed to connect to database,user15,v1.1,Surabaya,Web,Error,Firefox 108,iOS 16,2287,54,10
2024-01-29 07:12:25,ResourceNotFoundException,I/O error occurred,user39,v1.1,Surabaya,Web,Warning,Chrome 110,iOS 16,296,50,29
2024-01-29 07:57:07,NullPointerException,Invalid input format,user63,v1.1,Medan,Web,Fatal,Firefox 108,macOS 13,4202,124,95
2024-01-29 08:41:48,Connection Error,Timeout while processing request,user3,v1.2,Medan,iOS,Fatal,Safari 16,macOS 13,4007,31,96
2024-01-29 09:26:29,NullPointerException,Failed to connect to database,user62,v1.1,Medan,Android,Warning,Safari 16,Windows 10,1600,60,49
2024-01-29 10:11:10,Connection Error,Failed to connect to database,user61,v1.0,Jakarta,Android,Critical,Chrome 110,iOS 16,4276,180,97
2024-01-29 10:55:51,NullPointerException,Timeout while processing request,user5,v1.1,Jakarta,Android,Debug,Chrome 110,Linux,932,97,46
2024-01-29 11:40:32,NullPointerException,Resource not found,user93,v1.0,Makassar,Android,Warning,Chrome 110,Windows 10,1414,191,52
2024-01-29 12:25:13,ResourceNotFoundException,I/O error occurred,user73,v1.1,Surabaya,Android,Error,Chrome 110,Linux,3096,54,38
2024-01-29 13:09:54,InvalidInputException,Resource not found,user27,v1.0,Bandung,Android,Info,Chrome 110,Windows 10,582,57,83
2024-01-29 13:54:35,InvalidInputException,Invalid input format,user81,v1.2,Bandung,iOS,Warning,Firefox 108,Android 13,2667,69,95
2024-01-29 14:39:16,Timeout Exception,I/O error occurred,user33,v1.1,Makassar,Android,Debug,Chrome 110,Windows 10,850,121,82
2024-01-29 15:23:57,NullPointerException,Invalid input format,user97,v1.2,Bandung,iOS,Error,Safari 16,Android 13,4379,179,46
2024-01-29 16:08:38,InvalidInputException,I/O error occurred,user33,v2.0,Bandung,Android,Info,Edge 109,macOS 13,1095,13,45
2024-01-29 16:53:20,NullPointerException,Failed to connect to database,user54,v1.2,Jakarta,Web,Debug,Safari 16,Windows 10,4354,143,15
2024-01-29 17:38:01,Connection Error,Resource not found,user72,v1.2,Jakarta,Web,Warning,Safari 16,iOS 16,3224,47,87
2024-01-29 18:22:42,Timeout Exception,Timeout while processing request,user57,v1.1,Medan,Web,Info,Chrome 110,Windows 10,4279,42,94
2024-01-29 19:07:23,InvalidInputException,Failed to connect to database,user75,v1.1,Makassar,Android,Error,Edge 109,Android 13,2357,140,13
2024-01-29 19:52:04,ResourceNotFoundException,Null pointer access,user34,v1.1,Surabaya,iOS,Critical,Safari 16,macOS 13,3370,58,18
2024-01-29 20:36:45,Connection Error,Timeout while processing request,user35,v1.1,Surabaya,Android,Warning,Firefox 108,Windows 10,4568,60,94
2024-01-29 21:21:26,NullPointerException,I/O error occurred,user19,v1.2,Medan,iOS,Debug,Chrome 110,iOS 16,1739,156,51
2024-01-29 22:06:07,InvalidInputException,Timeout while processing request,user49,v1.1,Bandung,Android,Debug,Firefox 108,macOS 13,3399,65,62
2024-01-29 22:50:48,IOException,Invalid input format,user17,v1.2,Surabaya,Web,Fatal,Chrome 110,macOS 13,623,88,33
2024-01-29 23:35:29,InvalidInputException,I/O error occurred,user57,v2.0,Makassar,iOS,Debug,Chrome 110,Windows 10,1760,99,39
2024-01-30 00:20:10,InvalidInputException,Resource not found,user64,v1.0,Makassar,Web,Debug,Chrome 110,macOS 13,3941,82,33
2024-01-30 01:04:51,ResourceNotFoundException,Resource not found,user66,v1.0,Jakarta,iOS,Info,Edge 109,macOS 13,2479,165,52
2024-01-30 01:49:32,NullPointerException,Invalid input format,user97,v1.0,Bandung,Android,Critical,Firefox 108,Android 13,2902,23,61
2024-01-30 02:34:14,NullPointerException,Invalid input format,user15,v1.1,Bandung,Web,Fatal,Chrome 110,Windows 10,2090,115,39
2024-01-30 03:18:55,Connection Error,Failed to connect to database,user27,v2.0,Surabaya,Android,Fatal,Chrome 110,Android 13,2886,38,64
2024-01-30 04:03:36,NullPointerException,Invalid input format,user84,v1.1,Makassar,iOS,Critical,Chrome 110,iOS 16,2510,105,52
2024-01-30 04:48:17,NullPointerException,Resource not found,user59,v1.0,Jakarta,iOS,Critical,Firefox 108,Android 13,1209,110,57
2024-01-30 05:32:58,IOException,Timeout while processing request,user34,v1.2,Makassar,Android,Warning,Firefox 108,macOS 13,3275,42,36
2024-01-30 06:17:39,InvalidInputException,Null pointer access,user11,v1.0,Medan,iOS,Warning,Edge 109,Windows 10,4493,183,86
2024-01-30 07:02:20,Timeout Exception,Null pointer access,user81,v1.2,Surabaya,iOS,Warning,Firefox 108,Android 13,2554,53,81
2024-01-30 07:47:01,Connection Error,Null pointer access,user92,v2.0,Surabaya,Android,Info,Edge 109,macOS 13,4568,84,10
2024-01-30 08:31:42,NullPointerException,Null pointer access,user86,v2.0,Jakarta,Android,Critical,Firefox 108,macOS 13,4615,180,81
2024-01-30 09:16:23,ResourceNotFoundException,Failed to connect to database,user83,v2.0,Surabaya,Android,Warning,Chrome 110,Android 13,2085,17,97
2024-01-30 10:01:04,ResourceNotFoundException,Failed to connect to database,user93,v2.0,Jakarta,iOS,Warning,Chrome 110,Android 13,3227,42,51
2024-01-30 10:45:45,ResourceNotFoundException,I/O error occurred,user46,v2.0,Jakarta,iOS,Info,Safari 16,macOS 13,3500,176,73
2024-01-30 11:30:27,Connection Error,I/O error occurred,user39,v1.2,Surabaya,Web,Fatal,Edge 109,Android 13,3569,157,97
2024-01-30 12:15:08,InvalidInputException,Invalid input format,user53,v1.1,Medan,iOS,Debug,Chrome 110,macOS 13,4144,146,19
2024-01-30 12:59:49,ResourceNotFoundException,Timeout while processing request,user92,v1.2,Jakarta,iOS,Error,Chrome 110,Android 13,3307,177,72
2024-01-30 13:44:30,IOException,I/O error occurred,user99,v1.2,Medan,Android,Info,Chrome 110,Android 13,4225,132,44
2024-01-30 14:29:11,InvalidInputException,Resource not found,user28,v1.0,Jakarta,Web,Error,Chrome 110,macOS 13,1358,36,22
2024-01-30 15:13:52,Connection Error,Resource not found,user40,v1.0,Bandung,Web,Warning,Chrome 110,macOS 13,4263,188,45
2024-01-30 15:58:33,ResourceNotFoundException,Resource not found,user1,v1.2,Medan,Web,Error,Safari 16,Android 13,4774,99,25
2024-01-30 16:43:14,ResourceNotFoundException,Resource not found,user27,v1.2,Medan,Web,Fatal,Firefox 108,Android 13,437,52,35
2024-01-30 17:27:55,NullPointerException,Null pointer access,user40,v2.0,Surabaya,iOS,Critical,Chrome 110,Windows 10,209,13,93
2024-01-30 18:12:36,Connection Error,Resource not found,user33,v1.1,Surabaya,Android,Info,Chrome 110,Android 13,2277,76,97
2024-01-30 18:57:17,Timeout Exception,Null pointer access,user100,v1.1,Bandung,Web,Debug,Chrome 110,Linux,2093,187,19
2024-01-30 19:41:58,ResourceNotFoundException,Invalid input format,user43,v1.1,Medan,Web,Error,Firefox 108,Windows 10,3378,162,40
2024-01-30 20:26:40,Connection Error,Failed to connect to database,user62,v2.0,Jakarta,iOS,Warning,Chrome 110,Windows 10,2788,47,39
2024-01-30 21:11:21,NullPointerException,Invalid input format,user62,v2.0,Jakarta,iOS,Debug,Chrome 110,Windows 10,3616,175,86
2024-01-30 21:56:02,InvalidInputException,I/O error occurred,user83,v1.0,Surabaya,Web,Critical,Firefox 108,macOS 13,1143,80,33
2024-01-30 22:40:43,Connection Error,I/O error occurred,user38,v1.0,Surabaya,Web,Error,Chrome 110,iOS 16,4303,151,42
2024-01-30 23:25:24,NullPointerException,Invalid input format,user54,v1.0,Jakarta,Web,Fatal,Firefox 108,Android 13,719,115,37
2024-01-31 00:10:05,InvalidInputException,I/O error occurred,user41,v1.0,Medan,Web,Info,Safari 16,macOS 13,3428,66,22
2024-01-31 00:54:46,ResourceNotFoundException,Timeout while processing request,user7,v1.1,Makassar,Android,Debug,Firefox 108,iOS 16,4410,16,31
2024-01-31 01:39:27,NullPointerException,Null pointer access,user88,v1.0,Bandung,Android,Debug,Safari 16,Android 13,2964,80,74
2024-01-31 02:24:08,ResourceNotFoundException,Timeout while processing request,user75,v2.0,Makassar,Android,Debug,Firefox 108,Android 13,1139,90,55
2024-01-31 03:08:49,Connection Error,Failed to connect to database,user36,v2.0,Makassar,Web,Info,Chrome 110,Android 13,4587,168,13
2024-01-31 03:53:30,IOException,I/O error occurred,user96,v2.0,Bandung,iOS,Warning,Chrome 110,Android 13,751,63,43
2024-01-31 04:38:11,Connection Error,I/O error occurred,user9,v1.1,Surabaya,Web,Fatal,Chrome 110,macOS 13,3980,157,15
2024-01-31 05:22:52,Connection Error,Invalid input format,user56,v1.2,Medan,Web,Info,Firefox 108,Windows 10,2207,77,28
2024-01-31 06:07:34,InvalidInputException,Null pointer access,user7,v1.0,Medan,iOS,Fatal,Firefox 108,macOS 13,1631,157,46
2024-01-31 06:52:15,NullPointerException,Null pointer access,user52,v1.2,Medan,iOS,Info,Chrome 110,Windows 10,1051,164,55
2024-01-31 07:36:56,InvalidInputException,Null pointer access,user53,v1.0,Makassar,Web,Critical,Chrome 110,macOS 13,3528,58,32
2024-01-31 08:21:37,NullPointerException,Null pointer access,user52,v1.0,Surabaya,Android,Info,Chrome 110,Linux,602,111,46
2024-01-31 09:06:18,Timeout Exception,Null pointer access,user66,v1.0,Bandung,Android,Critical,Edge 109,iOS 16,518,135,58
2024-01-31 09:50:59,NullPointerException,Null pointer access,user45,v1.2,Bandung,iOS,Warning,Firefox 108,Android 13,315,189,89
2024-01-31 10:35:40,InvalidInputException,Timeout while processing request,user78,v2.0,Bandung,Web,Info,Chrome 110,Android 13,1711,124,55
2024-01-31 11:20:21,IOException,Null pointer access,user99,v1.2,Medan,Web,Critical,Chrome 110,Windows 10,1568,142,31
2024-01-31 12:05:02,InvalidInputException,Null pointer access,user13,v2.0,Jakarta,Android,Error,Firefox 108,macOS 13,2972,183,68
2024-01-31 12:49:43,InvalidInputException,Failed to connect to database,user54,v2.0,Makassar,Android,Fatal,Safari 16,Android 13,1031,163,22
2024-01-31 13:34:24,Connection Error,Null pointer access,user99,v1.2,Medan,Web,Warning,Firefox 108,Windows 10,4431,192,87
2024-01-31 14:19:05,ResourceNotFoundException,Null pointer access,user7,v2.0,Bandung,iOS,Warning,Chrome 110,macOS 13,1739,63,10
2024-01-31 15:03:47,InvalidInputException,Timeout while processing request,user55,v1.0,Bandung,Android,Info,Chrome 110,Windows 10,4963,186,92
2024-01-31 15:48:28,Connection Error,Resource not found,user65,v1.0,Jakarta,Android,Critical,Firefox 108,Windows 10,3942,133,95
2024-01-31 16:33:09,InvalidInputException,Invalid input format,user25,v1.0,Medan,Android,Fatal,Firefox 108,iOS 16,1469,14,93
2024-01-31 17:17:50,Connection Error,Timeout while processing request,user3,v1.1,Medan,Android,Debug,Safari 16,Android 13,1175,138,76
2024-01-31 18:02:31,Connection Error,I/O error occurred,user17,v1.2,Makassar,Web,Info,Edge 109,Android 13,4464,83,21
2024-01-31 18:47:12,IOException,Timeout while processing request,user81,v1.0,Surabaya,Android,Error,Chrome 110,iOS 16,2223,70,75
2024-01-31 19:31:53,Connection Error,Resource not found,user38,v1.2,Jakarta,Web,Debug,Chrome 110,Android 13,394,136,44
2024-01-31 20:16:34,Connection Error,Invalid input format,user41,v1.0,Makassar,Web,Info,Chrome 110,macOS 13,2400,115,33
2024-01-31 21:01:15,ResourceNotFoundException,Timeout while processing request,user90,v1.0,Jakarta,Android,Debug,Firefox 108,iOS 16,3887,103,12
2024-01-31 21:45:56,Connection Error,I/O error occurred,user69,v1.1,Medan,iOS,Critical,Edge 109,Android 13,1152,22,85
2024-01-31 22:30:37,InvalidInputException,Null pointer access,user28,v2.0,Makassar,Web,Info,Chrome 110,Android 13,1558,131,57
2024-01-31 23:15:18,Connection Error,Resource not found,user88,v1.0,Jakarta,Android,Warning,Chrome 110,iOS 16,3468,78,84
2024-02-01 00:00:00,InvalidInputException,Timeout while processing request,user30,v1.1,Surabaya,Android,Fatal,Chrome 110,Windows 10,267,129,41
